weight,region,psnr,ssim,mae,rmse
best_path,Shadow,15.731021478536892,0.4218686958452066,8.663904280662537,13.315947882811228
best_path,non-Shadow,42.778811578045826,0.9861678592363994,0.263187655325979,0.9140765379369259
best_path,All,32.849088479150666,0.973182107925415,0.4208237448434035,1.981981057504813
